Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-274.4238	-368.0516	93.62784	1.438025	0.727408
6	-265.6434	-359.399	93.75556	1.358227	0.6374048
12	-272.086	-365.2102	93.12414	1.901697	0.2933354
18	-282.1497	-375.1694	93.01973	1.901697	0.2352887
24	-270.9913	-364.6381	93.64684	0.9277864	1.239523
30	-271.9882	-365.8752	93.88693	0.6877	1.239523
36	-267.7505	-361.1456	93.39507	0.8669396	1.486773
42	-269.1898	-362.74	93.5502	0.7924414	1.425364
48	-265.9766	-359.5137	93.53705	1.062806	1.218258
54	-275.722	-369.612	93.89007	1.138573	0.7825577
60	-272.9784	-366.6668	93.68844	1.337959	0.7856607
66	-268.5449	-362.3236	93.77863	1.259052	0.7698523
72	-273.6561	-367.1275	93.47141	1.638635	0.6458714
78	-272.2709	-366.411	94.14009	1.001583	0.5468188
84	-280.381	-373.5824	93.20138	0.9112178	1.597345
90	-267.1068	-361.0952	93.98835	1.040625	0.7820955
96	-274.953	-369.1538	94.20081	0.8021412	0.8168421
102	-268.4705	-361.8423	93.37178	0.6082695	1.692573
108	-266.2487	-359.8941	93.64544	0.3346102	1.692573
114	-272.5179	-366.3707	93.8528	0.5886214	1.348114
120	-268.3091	-361.7704	93.46129	0.4170039	1.764165
126	-263.1216	-357.211	94.08937	0.6787191	1.068603
132	-268.2417	-361.8113	93.56958	0.3526634	1.733391
138	-265.3515	-358.2205	92.86894	0.3758754	2.188726
144	-265.6555	-359.2045	93.54901	0.3289714	1.764384
150	-270.7086	-364.2012	93.4926	0.4840428	1.694989
156	-263.7152	-357.548	93.83286	0.6835061	1.28773
162	-260.8381	-354.6025	93.76443	0.8896755	1.17161
168	-260.0448	-354.2437	94.19895	0.2837874	1.315033
174	-264.1957	-357.8181	93.62238	0.09247076	1.876843
180	-265.663	-359.505	93.84202	0.1037718	1.716815
186	-278.9097	-372.3851	93.47547	0.09825421	1.972179
192	-279.3662	-373.0311	93.66496	0.6619169	1.437478
